Line#,Date,Rain ,Wind Speed ,Gust Speed ,Wind Direction ,Temperature ,RH ,Dew Point
411,03/23/23 07:25:00,0,6,10,100,70.901,89.689,67.767
412,03/23/23 07:30:00,0,6,12,98,70.824,89.792,67.724
413,03/23/23 07:35:00,0,5,10,104,70.824,89.819,67.733
414,03/23/23 07:40:00,0,5,9,108,70.785,89.837,67.701
415,03/23/23 07:45:00,0,3,8,101,70.824,89.909,67.762
416,03/23/23 07:50:00,0,5,9,100,70.785,89.996,67.752
417,03/23/23 07:55:00,0,5,9,102,70.708,90.13,67.719
418,03/23/23 08:00:00,0,6,12,105,70.747,90.239,67.792
419,03/23/23 08:05:00,0,5,10,101,70.669,90.304,67.737
420,03/23/23 08:10:00,0,6,10,95,70.592,90.455,67.709
421,03/23/23 08:15:00,0,5,11,107,70.631,90.515,67.766
422,03/23/23 08:20:00,0,5,11,100,70.554,90.605,67.719
423,03/23/23 08:25:00,0,5,9,102,70.554,90.683,67.744
424,03/23/23 08:30:00,0,5,11,108,70.554,90.701,67.75
425,03/23/23 08:35:00,0,5,9,108,70.476,90.701,67.673
426,03/23/23 08:40:00,0,5,10,98,70.476,90.651,67.657
427,03/23/23 08:45:00,0,5,9,102,70.515,90.66,67.698
428,03/23/23 08:50:00,0,5,9,104,70.476,90.607,67.643
429,03/23/23 08:55:00,0,3,7,102,70.399,90.57,67.555
430,03/23/23 09:00:00,0,5,9,100,70.361,90.634,67.537
431,03/23/23 09:05:00,0,5,8,100,70.361,90.761,67.578
432,03/23/23 09:10:00,0,5,10,98,70.322,90.895,67.583
433,03/23/23 09:15:00,0,5,9,101,70.322,90.945,67.599
434,03/23/23 09:20:00,0,3,9,100,70.283,90.973,67.569
435,03/23/23 09:25:00,0,3,8,102,70.245,91.044,67.554
436,03/23/23 09:30:00,0,6,11,104,70.245,91.17,67.594
437,03/23/23 09:35:00,0,5,8,104,70.283,91.22,67.648
438,03/23/23 09:40:00,0,5,10,101,70.283,91.394,67.704
439,03/23/23 09:45:00,0,5,10,102,70.245,91.571,67.722
440,03/23/23 09:50:00,0,5,8,105,70.245,91.649,67.746
441,03/23/23 09:55:00,0,6,10,112,70.206,91.896,67.786
442,03/23/23 10:00:00,0,7,12,107,70.052,92.152,67.714
443,03/23/23 10:05:00,0,5,10,104,69.975,92.341,67.698
444,03/23/23 10:10:00,0,6,12,105,69.936,92.424,67.685
445,03/23/23 10:15:00,0,6,11,111,69.897,92.415,67.644
446,03/23/23 10:20:00,0,6,11,104,69.859,92.29,67.566
447,03/23/23 10:25:00,0,5,11,110,69.782,92.209,67.464
448,03/23/23 10:30:00,0,5,9,108,69.82,92.227,67.508
449,03/23/23 10:35:00,0,6,12,114,69.82,92.479,67.588
450,03/23/23 10:40:00,0,5,9,110,69.82,92.419,67.569
451,03/23/23 10:45:00,0,6,10,100,69.782,92.345,67.507
452,03/23/23 10:50:00,0,5,12,111,69.782,92.363,67.513
453,03/23/23 10:55:00,0,5,9,105,69.743,92.317,67.46
454,03/23/23 11:00:00,0,5,8,100,69.666,92.323,67.386
455,03/23/23 11:05:00,0,5,10,105,69.704,92.358,67.435
456,03/23/23 11:10:00,0,5,10,105,69.666,92.271,67.369
457,03/23/23 11:15:00,0,5,8,102,69.782,92.331,67.503
458,03/23/23 11:20:00,0,6,11,112,69.743,92.047,67.375
459,03/23/23 11:25:00,0,5,8,105,69.82,91.897,67.404
460,03/23/23 11:30:00,0,5,10,110,69.82,91.852,67.39
461,03/23/23 11:35:00,0,3,8,105,69.82,91.641,67.323
462,03/23/23 11:40:00,0,5,11,105,69.82,91.836,67.385
463,03/23/23 11:45:00,0,3,8,102,69.859,91.861,67.431
464,03/23/23 11:50:00,0,5,11,95,69.82,91.984,67.432
465,03/23/23 11:55:00,0,5,8,102,69.743,92.145,67.406
466,03/23/23 12:00:00,0,5,11,100,69.704,92.181,67.379
467,03/23/23 12:05:00,0,3,8,104,69.666,92.335,67.389
468,03/23/23 12:10:00,0,6,11,102,69.627,92.592,67.432
469,03/23/23 12:15:00,0,5,9,105,69.588,92.848,67.474
470,03/23/23 12:20:00,0,5,11,101,69.666,93.046,67.612
471,03/23/23 12:25:00,0,5,9,91,69.627,93.133,67.601
472,03/23/23 12:30:00,0,3,8,95,69.704,93.109,67.67
473,03/23/23 12:35:00,0,5,9,105,69.627,93.234,67.633
474,03/23/23 12:40:00,0,6,10,104,69.55,93.338,67.588
475,03/23/23 12:45:00,0,5,9,104,69.55,93.329,67.585
476,03/23/23 12:50:00,0,6,11,104,69.55,93.31,67.58
477,03/23/23 12:55:00,0,5,10,105,69.627,93.225,67.63
478,03/23/23 13:00:00,0,5,10,108,69.782,92.9,67.681
479,03/23/23 13:05:00,0,5,9,108,69.82,92.589,67.622
480,03/23/23 13:10:00,0,6,10,104,69.782,92.374,67.516
481,03/23/23 13:15:00,0,7,15,110,69.704,92.255,67.402
482,03/23/23 13:20:00,0,8,14,104,69.666,91.649,67.173
483,03/23/23 13:25:00,0,6,11,104,69.975,90.665,67.165
484,03/23/23 13:30:00,0,6,11,107,70.129,90.176,67.161
485,03/23/23 13:35:00,0,6,10,100,70.283,89.744,67.175
486,03/23/23 13:40:00,0,6,11,112,70.476,89.43,67.263
487,03/23/23 13:45:00,0,6,11,111,70.669,88.957,67.3
488,03/23/23 13:50:00,0,6,12,108,70.901,88.431,67.356
489,03/23/23 13:55:00,0,6,11,101,71.017,88.376,67.452
490,03/23/23 14:00:00,0,6,10,108,71.094,88.231,67.481
491,03/23/23 14:05:00,0,8,14,100,71.171,87.68,67.375
492,03/23/23 14:10:00,0,6,12,110,71.364,87.05,67.356
493,03/23/23 14:15:00,0,6,10,104,71.635,86.737,67.517
494,03/23/23 14:20:00,0,7,12,105,71.673,86.265,67.397
495,03/23/23 14:25:00,0,6,12,107,71.982,85.47,67.431
496,03/23/23 14:30:00,0,7,12,108,72.059,85.159,67.401
497,03/23/23 14:35:00,0,6,12,105,72.33,84.596,67.473
498,03/23/23 14:40:00,0,6,10,111,72.445,84.175,67.442
499,03/23/23 14:45:00,0,6,11,112,72.716,83.633,67.519
500,03/23/23 14:50:00,0,6,15,112,72.754,83.043,67.351
501,03/23/23 14:55:00,0,8,15,112,72.87,83.378,67.582
502,03/23/23 15:00:00,0,8,12,110,73.024,83.496,67.774
503,03/23/23 15:05:00,0,7,12,110,73.179,83.278,67.849
504,03/23/23 15:10:00,0,8,15,108,73.333,83.308,68.011
505,03/23/23 15:15:00,0,8,16,108,73.565,82.623,67.997
506,03/23/23 15:20:00,0,7,12,105,73.874,81.95,68.06
507,03/23/23 15:25:00,0,9,15,114,73.758,82.315,68.077
508,03/23/23 15:30:00,0,6,11,121,74.337,81.674,68.414
509,03/23/23 15:35:00,0,7,14,129,74.337,81.321,68.288
510,03/23/23 15:40:00,0,8,12,122,74.376,80.754,68.122
511,03/23/23 15:45:00,0,8,15,118,74.53,80.261,68.094
512,03/23/23 15:50:00,0,8,15,118,74.569,80.919,68.369
513,03/23/23 15:55:00,0,8,16,115,74.993,78.996,68.082
514,03/23/23 16:00:00,0,7,14,114,75.572,77.7,68.163
515,03/23/23 16:05:00,0,8,15,115,75.457,77.06,67.809
516,03/23/23 16:10:00,0,8,16,108,74.993,78.778,68.001
517,03/23/23 16:15:00,0,7,14,115,75.032,79.248,68.212
518,03/23/23 16:20:00,0,7,14,115,75.109,79.762,68.476
519,03/23/23 16:25:00,0,6,11,142,75.65,76.365,67.733
520,03/23/23 16:30:00,0,9,16,131,75.418,76.658,67.62
521,03/23/23 16:35:00,0,6,11,128,75.804,76.309,67.861
522,03/23/23 16:40:00,0,8,16,136,75.727,76.588,67.892
523,03/23/23 16:45:00,0,7,15,139,75.92,75.605,67.703
524,03/23/23 16:50:00,0,7,12,124,76.499,75.862,68.362
525,03/23/23 16:55:00,0,8,15,122,77.426,72.674,68.005
526,03/23/23 17:00:00,0,8,16,124,77.58,71.368,67.625
527,03/23/23 17:05:00,0,8,18,119,78.043,70.919,67.886
528,03/23/23 17:10:00,0,8,17,125,78.429,68.951,67.437
529,03/23/23 17:15:00,0,9,17,129,77.927,69.74,67.288
530,03/23/23 17:20:00,0,8,16,128,77.966,70.582,67.674
531,03/23/23 17:25:00,0,8,16,108,77.889,71.452,67.956
532,03/23/23 17:30:00,0,8,17,125,77.541,72.541,68.063
533,03/23/23 17:35:00,0,9,15,105,78.005,72.087,68.325
534,03/23/23 17:40:00,0,9,18,111,77.464,72.45,67.952
535,03/23/23 17:45:00,0,10,20,105,77.889,71.455,67.957
536,03/23/23 17:50:00,0,9,18,126,78.082,71.955,68.346
537,03/23/23 17:55:00,0,10,16,115,78.352,70.898,68.174
538,03/23/23 18:00:00,0,10,17,117,78.545,70.912,68.364
539,03/23/23 18:05:00,0,10,20,115,78.313,70.147,67.827
540,03/23/23 18:10:00,0,9,17,133,78.391,70.692,68.126
541,03/23/23 18:15:00,0,9,17,142,78.429,69.189,67.537
542,03/23/23 18:20:00,0,9,17,126,78.429,69.667,67.737
543,03/23/23 18:25:00,0,9,18,121,78.391,69.268,67.534
544,03/23/23 18:30:00,0,10,19,128,79.279,67.98,67.836
545,03/23/23 18:35:00,0,9,18,117,79.279,66.264,67.093
546,03/23/23 18:40:00,0,10,21,132,79.047,66.236,66.861
547,03/23/23 18:45:00,0,8,16,143,78.545,68.27,67.26
548,03/23/23 18:50:00,0,9,18,146,78.198,69.125,67.289
549,03/23/23 18:55:00,0,8,15,136,79.472,67.77,67.93
550,03/23/23 19:00:00,0,8,16,131,79.819,66.232,67.593
551,03/23/23 19:05:00,0,9,20,126,79.24,66.979,67.368
552,03/23/23 19:10:00,0,8,14,149,79.317,66.891,67.403
553,03/23/23 19:15:00,0,6,12,157,79.549,65.647,67.078
554,03/23/23 19:20:00,0,6,15,140,80.244,62.693,66.403
555,03/23/23 19:25:00,0,8,16,139,79.703,64.672,66.791
556,03/23/23 19:30:00,0,8,14,139,79.742,65.097,67.017
557,03/23/23 19:35:00,0,8,16,125,80.475,63.876,67.163
558,03/23/23 19:40:00,0,9,18,117,79.896,63.899,66.626
559,03/23/23 19:45:00,0,7,12,128,80.746,63.856,67.41
560,03/23/23 19:50:00,0,8,15,122,80.861,63.107,67.177
561,03/23/23 19:55:00,0,8,20,117,81.055,63.27,67.434
562,03/23/23 20:00:00,0,9,16,107,80.36,65.418,67.747
563,03/23/23 20:05:00,0,9,16,115,79.587,67.655,67.991
564,03/23/23 20:10:00,0,8,12,114,80.128,67.066,68.251
565,03/23/23 20:15:00,0,8,15,112,80.012,66.755,68.005
566,03/23/23 20:20:00,0,9,15,140,79.394,68.087,67.992
567,03/23/23 20:25:00,0,8,15,117,79.703,66.865,67.759
568,03/23/23 20:30:00,0,8,14,135,79.549,67.012,67.676
569,03/23/23 20:35:00,0,9,18,119,79.896,65.65,67.41
570,03/23/23 20:40:00,0,9,19,133,79.665,67.358,67.936
571,03/23/23 20:45:00,0,8,15,114,79.626,68.548,68.41
572,03/23/23 20:50:00,0,6,12,132,79.626,68.115,68.225
573,03/23/23 20:55:00,0,8,17,125,79.317,69.468,68.504
574,03/23/23 21:00:00,0,7,15,126,79.047,70.397,68.633
575,03/23/23 21:05:00,0,7,16,111,78.622,71.662,68.746
576,03/23/23 21:10:00,0,7,11,105,78.584,71.633,68.697
577,03/23/23 21:15:00,0,9,16,112,78.275,72.238,68.646
578,03/23/23 21:20:00,0,9,16,105,77.889,72.297,68.298
579,03/23/23 21:25:00,0,8,15,119,78.12,72.471,68.591
580,03/23/23 21:30:00,0,7,12,110,78.198,72.482,68.67
581,03/23/23 21:35:00,0,7,12,107,78.12,73.05,68.823
582,03/23/23 21:40:00,0,9,16,102,77.503,74.313,68.729
583,03/23/23 21:45:00,0,8,14,101,77.426,74.688,68.802
584,03/23/23 21:50:00,0,7,12,105,77.889,74.055,69
585,03/23/23 21:55:00,0,8,16,108,77.657,74.716,69.036
586,03/23/23 22:00:00,0,8,16,108,77.31,74.408,68.58
587,03/23/23 22:05:00,0,7,14,111,77.541,75.088,69.07
588,03/23/23 22:10:00,0,7,12,115,77.541,75.16,69.098
589,03/23/23 22:15:00,0,8,15,112,77.194,75.514,68.9
590,03/23/23 22:20:00,0,6,11,115,77.387,75.399,69.042
591,03/23/23 22:25:00,0,8,16,111,76.692,77.299,69.097
592,03/23/23 22:30:00,0,7,12,110,76.769,77.848,69.379
593,03/23/23 22:35:00,0,7,12,110,76.46,78.946,69.489
594,03/23/23 22:40:00,0,8,15,105,76.345,78.932,69.372
595,03/23/23 22:45:00,0,8,16,104,76.074,79.797,69.428
596,03/23/23 22:50:00,0,7,14,107,75.997,80.172,69.491
597,03/23/23 22:55:00,0,8,18,108,75.765,80.905,69.531
598,03/23/23 23:00:00,0,9,15,104,75.418,81.926,69.56
599,03/23/23 23:05:00,0,7,12,105,75.379,82.124,69.593
600,03/23/23 23:10:00,0,6,10,104,75.418,82.278,69.686
601,03/23/23 23:15:00,0,7,12,101,75.109,83.095,69.673
602,03/23/23 23:20:00,0,6,10,98,75.109,82.869,69.594
603,03/23/23 23:25:00,0,7,12,98,74.839,83.528,69.561
604,03/23/23 23:30:00,0,6,10,102,74.955,83.587,69.696
605,03/23/23 23:35:00,0,7,14,100,74.762,83.676,69.538
606,03/23/23 23:40:00,0,8,14,90,74.684,83.972,69.566
607,03/23/23 23:45:00,0,6,11,102,74.723,83.932,69.59
608,03/23/23 23:50:00,0,6,12,94,74.376,84.631,69.492
609,03/23/23 23:55:00,0,5,11,102,74.414,84.622,69.527
610,03/24/23 00:00:00,0,6,12,102,74.53,84.344,69.544
611,03/24/23 00:05:00,0,6,11,100,74.414,84.791,69.585
612,03/24/23 00:10:00,0,6,12,100,74.376,84.651,69.499
613,03/24/23 00:15:00,0,7,15,107,74.221,85.029,69.478
614,03/24/23 00:20:00,0,7,16,107,74.144,85.411,69.534
615,03/24/23 00:25:00,0,6,11,108,74.067,86.183,69.722
616,03/24/23 00:30:00,0,6,9,108,73.874,86.816,69.747
617,03/24/23 00:35:00,0,5,9,102,73.912,86.535,69.69
618,03/24/23 00:40:00,0,6,12,105,73.797,86.426,69.538
619,03/24/23 00:45:00,0,6,10,100,73.912,86.485,69.672
620,03/24/23 00:50:00,0,5,9,108,73.912,86.139,69.555
621,03/24/23 00:55:00,0,8,15,97,73.835,86.151,69.483
622,03/24/23 01:00:00,0,6,12,108,73.835,86.114,69.471
623,03/24/23 01:05:00,0,7,14,108,73.758,86.297,69.457
624,03/24/23 01:10:00,0,7,11,98,73.758,86.244,69.439
625,03/24/23 01:15:00,0,7,11,101,73.681,86.258,69.368
626,03/24/23 01:20:00,0,6,11,108,73.642,86.249,69.327
627,03/24/23 01:25:00,0,7,11,105,73.604,86.833,69.486
628,03/24/23 01:30:00,0,5,11,102,73.526,86.723,69.373
629,03/24/23 01:35:00,0,6,10,104,73.488,87.123,69.47
630,03/24/23 01:40:00,0,6,11,100,73.565,87.373,69.63
631,03/24/23 01:45:00,0,6,12,98,73.526,87.304,69.569
632,03/24/23 01:50:00,0,7,12,102,73.449,87.396,69.524
633,03/24/23 01:55:00,0,7,15,107,73.449,87.279,69.484
634,03/24/23 02:00:00,0,6,10,108,73.41,87.384,69.482
635,03/24/23 02:05:00,0,7,16,107,73.41,87.343,69.468
636,03/24/23 02:10:00,0,6,11,105,73.372,87.393,69.447
637,03/24/23 02:15:00,0,7,14,108,73.295,87.457,69.392
638,03/24/23 02:20:00,0,7,10,102,73.295,87.597,69.439
639,03/24/23 02:25:00,0,6,11,105,73.256,87.759,69.455
640,03/24/23 02:30:00,0,7,16,97,73.256,87.663,69.423
641,03/24/23 02:35:00,0,7,12,102,73.217,87.707,69.4
642,03/24/23 02:40:00,0,8,15,95,73.024,88.222,69.381
643,03/24/23 02:45:00,0,7,11,100,73.024,88.161,69.361
644,03/24/23 02:50:00,0,7,12,100,72.947,88.363,69.352
645,03/24/23 02:55:00,0,8,17,94,72.909,88.304,69.294
646,03/24/23 03:00:00,0,8,15,97,72.87,88.464,69.309
647,03/24/23 03:05:00,0,8,16,104,72.754,88.629,69.249
648,03/24/23 03:10:00,0,8,16,100,72.716,88.76,69.255
649,03/24/23 03:15:00,0,7,15,108,72.716,88.728,69.244
650,03/24/23 03:20:00,0,6,15,108,72.793,88.701,69.311
651,03/24/23 03:25:00,0,6,12,102,72.793,88.624,69.286
652,03/24/23 03:30:00,0,7,14,104,72.831,88.519,69.289
653,03/24/23 03:35:00,0,8,14,112,72.87,88.496,69.32
654,03/24/23 03:40:00,0,7,18,115,72.831,88.588,69.312
655,03/24/23 03:45:00,0,8,16,105,72.754,88.794,69.304
656,03/24/23 03:50:00,0,8,15,105,72.716,88.894,69.299
657,03/24/23 03:55:00,0,7,14,114,72.716,88.83,69.278
658,03/24/23 04:00:00,0,8,17,110,72.716,88.957,69.319
659,03/24/23 04:05:00,0,7,11,111,72.638,89.168,69.312
660,03/24/23 04:10:00,0,8,16,112,72.523,89.218,69.215
661,03/24/23 04:15:00,0,7,14,117,72.561,88.954,69.166
662,03/24/23 04:20:00,0,6,14,114,72.523,88.94,69.123
663,03/24/23 04:25:00,0,7,14,114,72.561,88.888,69.144
664,03/24/23 04:30:00,0,7,15,112,72.484,89.059,69.124
665,03/24/23 04:35:00,0,7,15,105,72.368,89.183,69.051
666,03/24/23 04:40:00,0,6,14,108,72.252,89.366,68.996
667,03/24/23 04:45:00,0,7,15,112,72.252,89.476,69.032
668,03/24/23 04:50:00,0,8,15,111,72.175,89.508,68.966
669,03/24/23 04:55:00,0,8,14,110,72.021,89.595,68.842
670,03/24/23 05:00:00,0,8,17,110,72.059,89.494,68.848
671,03/24/23 05:05:00,0,7,16,114,72.059,89.31,68.787
672,03/24/23 05:10:00,0,7,15,108,72.059,89.311,68.788
673,03/24/23 05:15:00,0,8,15,115,71.943,89.329,68.679
674,03/24/23 05:20:00,0,8,14,111,71.866,89.483,68.653
675,03/24/23 05:25:00,0,8,14,111,71.75,89.447,68.527
676,03/24/23 05:30:00,0,7,12,114,71.789,89.497,68.582
677,03/24/23 05:35:00,0,7,16,112,71.789,89.654,68.633
678,03/24/23 05:40:00,0,8,16,112,71.75,89.895,68.673
679,03/24/23 05:45:00,0,10,19,105,71.75,90.066,68.729
680,03/24/23 05:50:00,0,9,16,107,71.712,90.184,68.729
681,03/24/23 05:55:00,0,9,17,108,71.673,90.243,68.71
682,03/24/23 06:00:00,0,8,15,111,71.712,90.126,68.71
683,03/24/23 06:05:00,0,8,18,117,71.673,90.188,68.692
684,03/24/23 06:10:00,0,9,17,112,71.712,90.163,68.722
685,03/24/23 06:15:00,0,8,14,117,71.635,90.167,68.647
686,03/24/23 06:20:00,0,8,17,115,71.557,90.372,68.637
687,03/24/23 06:25:00,0,8,15,119,71.557,90.172,68.572
688,03/24/23 06:30:00,0,8,16,118,71.557,90.117,68.554
689,03/24/23 06:35:00,0,7,15,119,71.557,90.111,68.552
690,03/24/23 06:40:00,0,7,17,115,71.519,90.112,68.515
691,03/24/23 06:45:00,0,7,15,114,71.519,90.037,68.49
692,03/24/23 06:50:00,0,8,16,118,71.519,89.982,68.472
693,03/24/23 06:55:00,0,7,12,114,71.596,89.717,68.463
694,03/24/23 07:00:00,0,7,11,118,71.596,89.607,68.427
695,03/24/23 07:05:00,0,8,14,112,71.596,89.227,68.303
696,03/24/23 07:10:00,0,7,12,111,71.635,89.238,68.344
697,03/24/23 07:15:00,0,7,15,110,71.673,89.076,68.33
698,03/24/23 07:20:00,0,8,14,110,71.635,89.099,68.299
699,03/24/23 07:25:00,0,8,14,105,71.596,89.076,68.253
700,03/24/23 07:30:00,0,8,15,108,71.557,89.145,68.238
701,03/24/23 07:35:00,0,7,14,110,71.557,89.117,68.229
702,03/24/23 07:40:00,0,7,11,112,71.519,89,68.152
703,03/24/23 07:45:00,0,7,15,114,71.557,89.009,68.193
704,03/24/23 07:50:00,0,7,14,115,71.519,88.769,68.077
705,03/24/23 07:55:00,0,6,12,112,71.712,88.458,68.165
706,03/24/23 08:00:00,0,6,12,115,71.635,88.403,68.071
707,03/24/23 08:05:00,0,7,14,112,71.673,88.444,68.122
708,03/24/23 08:10:00,0,6,11,111,71.596,88.449,68.048
709,03/24/23 08:15:00,0,8,15,110,71.596,88.217,67.971
710,03/24/23 08:20:00,0,7,14,112,71.635,88.025,67.946
711,03/24/23 08:25:00,0,6,18,115,71.519,88.08,67.85
712,03/24/23 08:30:00,0,7,17,117,71.442,88.042,67.761
713,03/24/23 08:35:00,0,7,11,108,71.442,87.832,67.692
714,03/24/23 08:40:00,0,7,12,111,71.48,87.652,67.67
715,03/24/23 08:45:00,0,6,11,111,71.442,87.42,67.555
716,03/24/23 08:50:00,0,6,10,112,71.442,87.24,67.495
717,03/24/23 08:55:00,0,8,14,110,71.442,86.947,67.398
718,03/24/23 09:00:00,0,8,12,110,71.364,86.981,67.333
719,03/24/23 09:05:00,0,7,12,104,71.364,86.766,67.261
720,03/24/23 09:10:00,0,8,15,108,71.326,86.682,67.195
721,03/24/23 09:15:00,0,7,15,110,71.249,86.477,67.05
722,03/24/23 09:20:00,0,7,12,110,71.326,86.279,67.06
723,03/24/23 09:25:00,0,8,14,108,71.364,85.983,66.998
724,03/24/23 09:30:00,0,7,16,110,71.403,85.776,66.966
725,03/24/23 09:35:00,0,6,12,125,71.442,85.64,66.958
726,03/24/23 09:40:00,0,6,12,118,71.442,85.635,66.956
727,03/24/23 09:45:00,0,6,12,111,71.48,85.795,67.048
728,03/24/23 09:50:00,0,6,15,114,71.403,86.023,67.049
729,03/24/23 09:55:00,0,5,10,119,71.442,86.203,67.148
730,03/24/23 10:00:00,0,6,10,112,71.403,86.531,67.22
731,03/24/23 10:05:00,0,6,11,111,71.326,86.715,67.206
732,03/24/23 10:10:00,0,6,12,110,71.287,86.925,67.238
733,03/24/23 10:15:00,0,7,12,112,71.21,87.063,67.208
734,03/24/23 10:20:00,0,7,14,110,71.287,87.112,67.3
735,03/24/23 10:25:00,0,6,11,108,71.326,87.153,67.352
736,03/24/23 10:30:00,0,5,10,115,71.21,87.272,67.278
737,03/24/23 10:35:00,0,5,9,111,71.21,87.364,67.308
738,03/24/23 10:40:00,0,5,10,119,71.21,87.539,67.367
739,03/24/23 10:45:00,0,5,9,112,71.133,87.558,67.297
740,03/24/23 10:50:00,0,5,11,105,71.094,87.741,67.319
741,03/24/23 10:55:00,0,6,11,112,71.133,87.741,67.357
742,03/24/23 11:00:00,0,7,12,110,71.133,87.707,67.346
743,03/24/23 11:05:00,0,5,10,107,71.171,87.494,67.313
744,03/24/23 11:10:00,0,5,10,104,71.171,87.425,67.291
745,03/24/23 11:15:00,0,5,9,110,71.171,87.59,67.345
746,03/24/23 11:20:00,0,5,9,108,71.094,87.567,67.262
747,03/24/23 11:25:00,0,6,11,112,71.133,87.407,67.246
748,03/24/23 11:30:00,0,6,11,105,71.056,87.314,67.139
749,03/24/23 11:35:00,0,7,14,108,71.133,87.237,67.19
750,03/24/23 11:40:00,0,6,11,107,71.056,87.007,67.037
751,03/24/23 11:45:00,0,6,9,110,71.056,86.947,67.018
752,03/24/23 11:50:00,0,6,11,111,71.171,86.775,67.074
753,03/24/23 11:55:00,0,6,10,112,71.133,86.705,67.013
754,03/24/23 12:00:00,0,6,9,111,71.133,86.453,66.928
755,03/24/23 12:05:00,0,5,11,117,71.094,86.601,66.94
756,03/24/23 12:10:00,0,6,10,114,71.094,86.825,67.015
757,03/24/23 12:15:00,0,5,8,112,71.056,86.857,66.988
758,03/24/23 12:20:00,0,6,10,108,71.056,86.853,66.986
759,03/24/23 12:25:00,0,5,9,108,71.056,86.815,66.973
760,03/24/23 12:30:00,0,6,11,98,71.017,86.897,66.963
761,03/24/23 12:35:00,0,6,11,111,71.056,86.912,67.006
762,03/24/23 12:40:00,0,5,8,107,71.171,86.957,67.135
763,03/24/23 12:45:00,0,3,8,104,71.171,86.97,67.139
764,03/24/23 12:50:00,0,6,12,110,71.249,87.132,67.269
765,03/24/23 12:55:00,0,5,10,108,71.287,87.146,67.312
766,03/24/23 13:00:00,0,5,9,105,71.249,87.277,67.317
767,03/24/23 13:05:00,0,7,11,98,71.21,87.3,67.287
768,03/24/23 13:10:00,0,5,9,100,71.249,87.137,67.271
769,03/24/23 13:15:00,0,6,11,107,71.287,87.185,67.325
770,03/24/23 13:20:00,0,7,11,98,71.287,86.963,67.251
771,03/24/23 13:25:00,0,7,14,104,71.364,87.167,67.395
772,03/24/23 13:30:00,0,7,11,107,71.519,87.031,67.502
773,03/24/23 13:35:00,0,7,11,104,71.519,87.195,67.556
774,03/24/23 13:40:00,0,7,11,108,71.596,87.247,67.649
775,03/24/23 13:45:00,0,6,11,107,71.866,86.688,67.728
776,03/24/23 13:50:00,0,7,14,104,71.905,86.519,67.71
777,03/24/23 13:55:00,0,8,14,100,72.098,86.224,67.8
778,03/24/23 14:00:00,0,8,16,110,72.175,86.212,67.872
779,03/24/23 14:05:00,0,8,14,104,72.638,85.56,68.106
780,03/24/23 14:10:00,0,8,16,107,72.677,85.423,68.097
781,03/24/23 14:15:00,0,7,11,104,73.024,84.994,68.292
782,03/24/23 14:20:00,0,8,15,112,73.024,85.173,68.353
783,03/24/23 14:25:00,0,8,15,112,73.256,84.617,68.389
784,03/24/23 14:30:00,0,8,15,105,73.526,84.138,68.489
785,03/24/23 14:35:00,0,8,15,110,73.565,84.033,68.49
786,03/24/23 14:40:00,0,8,16,107,73.719,83.919,68.601
787,03/24/23 14:45:00,0,9,16,110,73.835,83.702,68.639
788,03/24/23 14:50:00,0,8,16,110,74.028,83.445,68.739
789,03/24/23 14:55:00,0,8,18,112,74.298,82.837,68.789
790,03/24/23 15:00:00,0,8,15,112,74.646,82.499,69.01
791,03/24/23 15:05:00,0,9,16,107,74.723,81.894,68.87
792,03/24/23 15:10:00,0,8,17,114,74.762,81.927,68.919
793,03/24/23 15:15:00,0,10,17,112,74.607,82.467,68.961
794,03/24/23 15:20:00,0,9,18,111,74.916,82.068,69.12
795,03/24/23 15:25:00,0,9,17,115,74.8,82.237,69.068
796,03/24/23 15:30:00,0,11,21,111,74.839,81.843,68.965
797,03/24/23 15:35:00,0,8,16,105,75.379,81.401,69.334
798,03/24/23 15:40:00,0,10,18,112,75.418,80.678,69.11
799,03/24/23 15:45:00,0,9,18,119,75.495,80.705,69.195
800,03/24/23 15:50:00,0,10,17,121,75.765,80.421,69.356
801,03/24/23 15:55:00,0,7,17,117,76.113,78.828,69.108
802,03/24/23 16:00:00,0,9,16,117,76.306,79.171,69.423
803,03/24/23 16:05:00,0,10,18,111,76.422,78.524,69.295
804,03/24/23 16:10:00,0,8,18,115,76.808,78.213,69.554
805,03/24/23 16:15:00,0,10,19,122,76.422,78.833,69.41
806,03/24/23 16:20:00,0,11,24,139,76.267,79.174,69.387
807,03/24/23 16:25:00,0,9,16,131,76.46,79.174,69.574
808,03/24/23 16:30:00,0,6,10,122,76.731,78.822,69.706
809,03/24/23 16:35:00,0,9,18,114,75.997,80.412,69.578
810,03/24/23 16:40:00,0,8,15,122,76.036,80.616,69.69
811,03/24/23 16:45:00,0,8,18,122,75.997,80.479,69.602
812,03/24/23 16:50:00,0,8,16,115,75.997,80.952,69.774
813,03/24/23 16:55:00,0,8,17,118,75.92,80.769,69.633
814,03/24/23 17:00:00,0,9,17,125,75.804,81.089,69.636
815,03/24/23 17:05:00,0,8,16,132,75.959,80.772,69.671
816,03/24/23 17:10:00,0,8,15,126,75.92,80.951,69.699
817,03/24/23 17:15:00,0,7,19,119,75.843,81.131,69.688
818,03/24/23 17:20:00,0,8,14,124,75.843,81.097,69.676
819,03/24/23 17:25:00,0,9,19,135,75.881,80.754,69.59
820,03/24/23 17:30:00,0,8,17,135,75.92,81.216,69.795
